id,_ptype,_ltype,price,kabkoId,bedRooms,bathRooms,landSize,buildingSize,garages,sold
127141397545.0,house,sale,2079065758.0,608.0,3.0,3.0,110.0,119.0,0.0,yes
139770543938.0,house,sale,524568099.0,618.0,3.0,2.0,45.0,42.0,1.0,no
90174761157.0,house,sale,,618.0,2.0,2.0,,38.0,0.0,no
89137391815.0,house,sale,2000371809.0,618.0,3.0,2.0,,150.0,0.0,yes
165983820700.0,house,sale,1600565268.0,618.0,3.0,3.0,90.0,112.0,0.0,no
70086520805.0,house,sale,303309499.0,618.0,2.0,1.0,,30.0,1.0,no
5218818915362.0,house,sale,1080718355.0,618.0,3.0,1.0,67.0,57.0,0.0,
,house,sale,1020024856.0,,3.0,2.0,61.0,66.0,0.0,
8796994730810.0,apartment,sale,288459678.0,618.0,1.0,,0.0,19.0,0.0,no
149459635206.0,house,sale,1600108400.0,,,2.0,89.0,90.0,0.0,no
123148653140.0,house,sale,480722298.0,618.0,3.0,2.0,45.0,42.0,0.0,yes
53439480688.0,house,sale,560481793.0,618.0,2.0,2.0,51.0,48.0,0.0,no
19190334286.0,house,sale,854887624.0,608.0,2.0,2.0,51.0,49.0,0.0,no
105552903076.0,house,,680342677.0,618.0,2.0,1.0,61.0,27.0,0.0,no
37415371683.0,,sale,1327784952.0,608.0,,2.0,0.0,63.0,0.0,no
84960911550.0,house,rent,30865631.0,618.0,5.0,5.0,150.0,,0.0,no
165123487466.0,house,sale,1920483381.0,618.0,4.0,3.0,180.0,135.0,1.0,no
120129634507.0,house,sale,800835996.0,618.0,,2.0,51.0,61.0,0.0,yes
95548522225.0,house,rent,52542998.0,618.0,5.0,5.0,150.0,174.0,0.0,yes
71304124289.0,apartment,sale,1100881477.0,608.0,1.0,1.0,0.0,32.0,0.0,no
137978261146.0,apartment,rent,24930260.0,618.0,1.0,1.0,0.0,33.0,0.0,no
137639727860.0,house,sale,822080699.0,608.0,2.0,2.0,30.0,45.0,,no
148607598970.0,house,sale,6000321407.0,618.0,4.0,4.0,414.0,202.0,0.0,no
165182624076.0,house,sale,476615222.0,618.0,3.0,2.0,45.0,42.0,0.0,no
,house,sale,480391834.0,618.0,3.0,2.0,45.0,42.0,,no
56710427245.0,house,sale,4520904867.0,608.0,4.0,5.0,135.0,148.0,0.0,no
96670150440.0,house,sale,,618.0,3.0,2.0,130.0,135.0,1.0,no
156293473535.0,house,sale,799395368.0,618.0,3.0,2.0,51.0,45.0,0.0,
,house,sale,1920256025.0,618.0,3.0,2.0,198.0,93.0,0.0,no
136209345862.0,apartment,sale,681542801.0,618.0,1.0,1.0,0.0,27.0,0.0,no
88968950321.0,house,,1320744804.0,618.0,3.0,3.0,84.0,75.0,0.0,no
174590403232.0,house,sale,2400341706.0,618.0,3.0,1.0,,255.0,1.0,no
99647434526.0,house,,480775595.0,618.0,3.0,2.0,51.0,37.0,0.0,
173122376735.0,house,sale,8000742077.0,608.0,3.0,3.0,225.0,212.0,0.0,no
15647448937082.0,house,sale,480035162.0,618.0,3.0,2.0,51.0,37.0,2.0,yes
143435106920.0,house,sale,476731982.0,618.0,3.0,2.0,45.0,37.0,0.0,no
100469002534.0,,sale,1030593747.0,618.0,2.0,1.0,0.0,45.0,0.0,
162287398114.0,house,rent,56653934.0,,5.0,5.0,170.0,170.0,0.0,yes
85542031342.0,house,sale,476526522.0,,3.0,2.0,45.0,42.0,0.0,no
151025723685.0,house,,1644262.0,608.0,3.0,3.0,95.0,106.0,0.0,
